6,71.0039559501937,61.3215736874644,68.6040831743781,51.4716477406576
11,71.7351056128967,62.1031765194169,68.4015104850755,51.745843236694
16,74.191670618715,65.132851381594,70.316051123477,51.806121394045
22,77.1979774839522,65.8936339945788,70.8294464321456,51.7835114757224
27,74.5874445758846,65.3863207282316,71.753274039447,53.190143042594
32,77.3153604820846,66.9040379013868,69.9117993348206,51.3559622586277
38,77.7906842105263,66.7599722331939,72.3953312896127,51.9066499015029
43,77.3692892516517,67.3852984081122,72.9725243451115,52.8175638249973
48,79.3161181006597,66.2623555269321,73.84745151468,53.2946149906255
54,80.7512867708464,69.7411068826904,76.1061389523038,53.2638605787375
59,81.060302350899,69.4089623736022,75.0292206320762,52.6148143610996
64,81.9168289871365,70.2574008192173,79.7176062014344,52.7892764281883
70,83.3990032541133,71.2046594706803,79.996246454392,52.7883079174594
75,84.2510026636184,70.9327041110056,80.0756688930087,53.308428372395
80,86.9382280833039,73.1550862225093,81.9286076996057,53.2953383981354
85,87.338868269298,71.7691650939691,79.7962854474927,54.0315515608781
91,88.4977793007051,73.200765285472,80.487372370623,52.8440564846336
96,86.3632055775558,69.705982801457,82.6585582771006,55.4282515056122
101,86.1847563886644,70.6739844124938,86.109294669344,54.8297235330545
107,89.8137455885296,72.0946794949329,86.6574817539035,53.9239916661533
112,92.1061655954944,72.8317484690599,84.3633510187983,54.7115489483857
117,90.0345971953594,71.06099339649,87.0016519779983,56.1957158733023
123,90.7905493883328,72.523648221257,85.9725447534337,53.4648322090935
128,90.1775445066009,71.1216810849775,89.579487654521,54.6615107745013
133,94.6316806743292,73.1267408786164,88.6903005197761,54.961632054109
139,94.790677640435,75.8107339870096,92.9596993815369,53.467371962814
144,94.121024003404,71.9319466476317,89.6932778426858,54.8028393553901
149,97.4198583584247,74.305474491024,92.9236112575533,54.7760856237107
154,96.5472904247573,74.9724995664344,92.9055560682034,55.8489673993256
160,98.085164230449,75.6820744987344,94.118145743643,54.0727267782363
165,101.034006647421,75.4972460074092,90.9663057998619,54.5526945929799
170,99.6171191532783,74.1168756721271,95.7456510911333,55.3936531586226
176,100.983683224352,74.903970991815,96.9123705279583,55.14185992707
181,98.3901041123941,75.37792103644,97.2475114541986,56.2570800179505
186,100.81611691675,75.5190741572105,100.438958404167,55.8784603087964
192,102.594946112032,77.5941917884883,94.841931344763,54.9418208461858
197,100.493796741121,75.8449807827283,98.1755147060787,56.2967305372079
202,103.23234053335,75.4316966347687,103.225869149976,54.4064328026176
208,103.534924014514,77.9765623882659,101.211597435563,56.2410280160779
213,105.20389099586,78.6208095880663,100.972319520431,55.8319698483492
218,104.844756090769,77.7047837951665,100.774004513435,55.0122251066074
224,104.878691666949,78.4076401250513,102.906138348284,55.4661058131709
229,102.849836228188,76.7932144996678,101.22600774787,54.5247181218707
234,105.618898388465,76.514557086166,101.711284103243,54.3708875074056
239,104.77186835909,78.1616396337734,101.201358696577,55.4589965894831
245,105.073803512487,76.9082044936628,103.285308823609,56.1554951505647
250,105.939827001022,76.73930163145,105.069632030804,55.4186646894689
255,106.262697296269,79.0193173564161,103.903674344576,54.2605276717727
261,104.964415435405,78.1381744588091,105.279898603691,55.0996042893005
266,107.891257683356,81.5491085068832,104.700137412288,54.8465410998833
271,107.086951230546,79.060772513247,104.399024597218,56.5645984785942
277,105.757467071122,76.8515690412862,103.20279876985,55.6911005709719
282,104.690277482749,77.1867717228692,104.659226987611,54.284733151718
287,106.854282191281,82.3877082924983,104.133352836965,56.7241984868416
293,107.377957366372,80.0580037731026,105.951362475694,54.8180350136939
298,107.47696096472,81.9515956855228,104.46945577022,55.7118206384944
303,108.500570412385,82.414600900524,103.799730362178,54.4207491992501
308,107.560391913068,80.3345243837446,104.92297382345,55.8576632954339
314,107.732694650511,79.9382340010029,104.181346068659,56.1599053139851
319,108.439226893038,80.5456489532318,104.663905262805,56.9900240646472
324,107.920953239275,80.7260968089135,104.911460055244,57.7166711945114
330,107.4753943425,81.2281401150556,105.2616187498,56.75866456078
335,108.080596233288,81.8788799617989,104.667513469391,56.8399994758473
340,108.973552462249,82.5221347257111,104.588745071583,55.5764461474164
346,109.123086120286,80.8057405694256,104.873705989026,59.2913120535077
351,108.439181680213,81.7709153288806,104.401039301007,55.9275408073897
356,108.401348063982,83.5105835300119,104.591044271384,54.833430510638
362,108.965063293803,81.645764614796,104.644151843655,55.8707697269767
367,108.967777431485,84.5741000445244,104.632347800519,56.4666753238092
372,109.060383005029,82.2097270472544,104.937284667698,55.3380950153094
378,109.096741483299,83.0316435238284,104.416200589294,56.6930899749328
383,109.413079614608,84.463333051418,104.45004603778,57.4172033403379
388,109.104463389293,84.8293166325573,104.397215358698,56.0278766454699
393,109.369772688062,83.6247867535746,104.319223460121,56.7331022857198
399,109.358208223592,85.3168190670691,104.465272021039,55.6615287124393
404,109.459935928063,84.0018228367345,104.595675922711,54.553770092317
409,109.457044737526,84.0736266946768,103.896563449581,54.7697065597432
415,109.601959671828,83.8495674934981,104.343452263684,57.5471355485804
420,109.365325296844,83.4916447336974,104.161709289867,55.2349913634786
425,109.603007058219,85.1456545867936,104.305673810641,56.9814643870845
431,109.586275230048,85.6353985210519,104.277751044397,54.3361297346264
436,109.205125563671,86.2336483971894,104.004479251899,56.5888316690772
441,109.278715147997,85.5551862211019,104.131523425734,56.0217581144481
447,109.513101071259,85.4217383990508,104.226348963279,57.9591514337846
452,109.254264561893,86.176978784231,104.073132762913,57.2531161702448
457,109.530173333036,88.189183436736,103.646511824115,58.3569390239389
462,109.551172256903,84.9469137429556,104.150624406653,54.7974127027356
468,109.498120838347,87.1884497748175,104.077842538805,57.2426912811999
473,109.520424630198,86.6248484286658,104.055383259652,55.6142009182381
478,109.613334540075,88.5087417453181,104.032506329776,58.61579317282
484,109.391019506517,85.4761590963058,104.024406505577,57.6598803946021
489,109.650426165978,88.8786403834516,104.049901232291,57.3500172540436
494,109.615382241277,89.1914468233874,104.050708838464,57.6378954872749
500,109.535619511879,89.0380237512125,104.083883681191,57.3290037355813
505,109.598798812065,88.6910128251115,104.199560109461,59.5860115279468
510,109.611801222334,88.5031184296372,104.062633759463,57.829246406334
516,109.617947959171,88.3100685463891,104.012774562135,57.3448505762085
521,109.620087164557,88.4804005853994,104.037358347262,56.8298351315373
526,109.627846391971,89.1167820727034,104.004054788977,56.4070930024138
531,109.658701054793,91.4274197936621,103.986587302113,55.1945601597292
